出表日期,報告年度,公司代號,公司名稱,產品生命週期管理之揭露：報廢產品及電子廢棄物之重量(公噸(t)),產品生命週期管理之揭露：含報廢產品及電子廢棄物之再循環之百分比,date
1150513,113,6230,尼得科超眾,0.0000,0.00%,2026-05-17
1150513,113,6235,華孚,N/A,N/A,2026-05-17
1150513,113,6239,力成,472.3800,99.80%,2026-05-17
1150513,113,6243,迅杰,N/A,N/A,2026-05-17
1150513,113,6257,矽格,5.6908,100.00%,2026-05-17
1150513,113,6269,台郡,6.1630,100.00%,2026-05-17
1150513,113,6271,同欣電,60.2192,8.09%,2026-05-17
1150513,113,6277,宏正,N/A,N/A,2026-05-17
1150513,113,6278,台表科,N/A,N/A,2026-05-17
1150513,113,6281,全國電,N/A,N/A,2026-05-17
1150513,113,6282,康舒,149.1147,100.00%,2026-05-17
1150513,113,6283,淳安,N/A,N/A,2026-05-17
1150513,113,6285,啟碁,N/A,N/A,2026-05-17
1150513,113,6405,悅城,N/A,N/A,2026-05-17
1150513,113,6409,旭隼,N/A,N/A,2026-05-17
1150513,113,6412,群電,247.0000,100.00%,2026-05-17
1150513,113,6414,樺漢,N/A,N/A,2026-05-17
1150513,113,6415,矽力*-KY,N/A,N/A,2026-05-17
1150513,113,6426,統新,N/A,N/A,2026-05-17
1150513,113,6431,光麗-KY,N/A,N/A,2026-05-17
1150513,113,6438,迅得,8.3190,11.80%,2026-05-17
1150513,113,6443,元晶,64.1000,84.28%,2026-05-17
1150513,113,6446,藥華藥,6.6300,17.49%,2026-05-17
1150513,113,6449,鈺邦,N/A,N/A,2026-05-17
1150513,113,6456,GIS-KY,375.7500,0.00%,2026-05-17
1150513,113,6464,台數科,207.5270,34.95%,2026-05-17
1150513,113,6477,安集,N/A,N/A,2026-05-17
1150513,113,6504,南六,N/A,N/A,2026-05-17
1150513,113,6515,穎崴,N/A,N/A,2026-05-17
1150513,113,6526,達發,N/A,N/A,2026-05-17
1150513,113,6531,愛普*,0.1060,0.00%,2026-05-17
1150513,113,6533,晶心科,N/A,N/A,2026-05-17
1150513,113,6534,正瀚-創,N/A,N/A,2026-05-17
1150513,113,6541,泰福-KY,N/A,N/A,2026-05-17
1150513,113,6550,北極星藥業-KY,N/A,N/A,2026-05-17
1150513,113,6558,興能高,152.7740,0.00%,2026-05-17
1150513,113,6573,虹揚-KY,29.5100,67.82%,2026-05-17
1150513,113,6579,研揚,41.3161,66.96%,2026-05-17
1150513,113,6581,鋼聯,140679.6200,75.52%,2026-05-17
1150513,113,6582,申豐,N/A,N/A,2026-05-17
1150513,113,6589,台康生技,N/A,N/A,2026-05-17
1150513,113,6591,動力-KY,N/A,N/A,2026-05-17
1150513,113,6592,和潤企業,N/A,N/A,2026-05-17
1150513,113,6605,帝寶,N/A,N/A,2026-05-17
1150513,113,6606,建德工業,N/A,N/A,2026-05-17
1150513,113,6645,金萬林-創,N/A,N/A,2026-05-17
1150513,113,6655,科定,N/A,N/A,2026-05-17
1150513,113,6657,華安,N/A,N/A,2026-05-17
1150513,113,6658,聯策,N/A,N/A,2026-05-17
1150513,113,6668,中揚光,N/A,N/A,2026-05-17
1150513,113,6669,緯穎,N/A,N/A,2026-05-17
1150513,113,6671,三能-KY,N/A,N/A,2026-05-17
1150513,113,6672,騰輝電子-KY,N/A,N/A,2026-05-17
1150513,113,6674,鋐寶科技,N/A,N/A,2026-05-17
1150513,113,6689,伊雲谷,N/A,N/A,2026-05-17
1150513,113,6691,洋基工程,1725.2200,100.00%,2026-05-17
1150513,113,6695,芯鼎,0.0000,0.00%,2026-05-17
1150513,113,6706,惠特,N/A,N/A,2026-05-17
1150513,113,6715,嘉基,56.0690,87.75%,2026-05-17
1150513,113,6719,力智,0.0000,0.00%,2026-05-17
1150513,113,6742,澤米,0.5100,0.00%,2026-05-17
1150513,113,6753,龍德造船,N/A,N/A,2026-05-17
1150513,113,6756,威鋒電子,N/A,N/A,2026-05-17
1150513,113,6757,台灣虎航,N/A,N/A,2026-05-17
1150513,113,6770,力積電,18895.9900,95.79%,2026-05-17
1150513,113,6776,展碁國際,N/A,N/A,2026-05-17
1150513,113,6789,采鈺,8.0000,100.00%,2026-05-17
1150513,113,6790,永豐實,N/A,N/A,2026-05-17
1150513,113,6792,詠業,384.5500,16.54%,2026-05-17
1150513,113,6794,向榮生技-創,N/A,N/A,2026-05-17
1150513,113,6799,來頡,N/A,N/A,2026-05-17
1150513,113,6805,富世達,N/A,N/A,2026-05-17
1150513,113,6806,森崴能源,0.0000,0.00%,2026-05-17
1150513,113,6834,天二科技,N/A,N/A,2026-05-17
1150513,113,6835,圓裕,N/A,N/A,2026-05-17
1150513,113,6838,台新藥,N/A,N/A,2026-05-17
1150513,113,6854,錼創科技-KY創,N/A,N/A,2026-05-17
1150513,113,6861,睿生光電,0.0000,0.00%,2026-05-17
1150513,113,6862,三集瑞-KY,162.2200,73.71%,2026-05-17
1150513,113,6863,永道-KY,56.2118,N/A,2026-05-17
1150513,113,6873,泓德能源,N/A,N/A,2026-05-17
1150513,113,6887,寶綠特-KY,N/A,N/A,2026-05-17
1150513,113,6890,來億-KY,0.0000,0.00%,2026-05-17
1150513,113,6901,鑽石投資,N/A,N/A,2026-05-17
1150513,113,6902,GOGOLOOK-創,N/A,N/A,2026-05-17
1150513,113,6906,現觀科,N/A,N/A,2026-05-17
1150513,113,6909,創控,N/A,N/A,2026-05-17
1150513,113,6914,阜爾運通,N/A,N/A,2026-05-17
1150513,113,6919,康霈*,N/A,N/A,2026-05-17
1150513,113,6928,攸泰科技,N/A,N/A,2026-05-17
1150513,113,6931,青松健康,N/A,N/A,2026-05-17
1150513,113,6933,AMAX-KY,N/A,N/A,2026-05-17
1150513,113,6944,兆聯實業,80.4900,0.00%,2026-05-17
1150513,113,6949,沛爾生醫-創,N/A,N/A,2026-05-17
1150513,113,6952,大武山,N/A,N/A,2026-05-17
1150513,113,6955,邦睿生技-創,N/A,0.00%,2026-05-17
1150513,113,6957,裕慶-KY,N/A,N/A,2026-05-17
1150513,113,6958,日盛台駿,N/A,N/A,2026-05-17
1150513,113,6962,奕力-KY,3.4600,95.10%,2026-05-17
1150513,113,6965,中傑-KY,N/A,N/A,2026-05-17
1150513,113,6969,成信實業*-創,N/A,N/A,2026-05-17
1150513,113,6994,富威電力,0.0000,0.00%,2026-05-17
1150513,113,7631,聚賢研發,0.0000,0.00%,2026-05-17
1150513,113,7705,三商餐飲,N/A,N/A,2026-05-17
1150513,113,7722,LINEPAY,N/A,N/A,2026-05-17
1150513,113,7732,金興精密,N/A,N/A,2026-05-17
1150513,113,7736,虎山,N/A,N/A,2026-05-17
1150513,113,8011,台通,N/A,N/A,2026-05-17
1150513,113,8016,矽創,2.1229,N/A,2026-05-17
1150513,113,8028,昇陽半導體,0.0401,0.00%,2026-05-17
1150513,113,8033,雷虎,N/A,N/A,2026-05-17
1150513,113,8039,台虹,2133.4300,69.70%,2026-05-17
1150513,113,8045,達運光電,N/A,N/A,2026-05-17
1150513,113,8046,南電,N/A,N/A,2026-05-17
1150513,113,8070,長華*,17149.0000,70.00%,2026-05-17
1150513,113,8105,凌巨,256.2400,48.38%,2026-05-17
1150513,113,8110,華東,28.3850,1.41%,2026-05-17
1150513,113,8112,至上,N/A,N/A,2026-05-17
1150513,113,8114,振樺電,N/A,N/A,2026-05-17
1150513,113,8131,福懋科,13.2700,N/A,2026-05-17
1150513,113,8150,南茂,N/A,N/A,2026-05-17
1150513,113,8163,達方,236.7643,88.36%,2026-05-17
1150513,113,8201,無敵,N/A,N/A,2026-05-17
1150513,113,8213,志超,N/A,N/A,2026-05-17
1150513,113,8215,明基材,N/A,N/A,2026-05-17
1150513,113,8222,寶一,N/A,N/A,2026-05-17
1150513,113,8271,宇瞻,N/A,N/A,2026-05-17
1150513,113,8341,日友,N/A,N/A,2026-05-17
1150513,113,8367,建新國際,N/A,N/A,2026-05-17
1150513,113,8422,可寧衛,N/A,N/A,2026-05-17
1150513,113,8429,金麗-KY,N/A,N/A,2026-05-17
1150513,113,8443,阿瘦,N/A,N/A,2026-05-17
1150513,113,8454,富邦媒,N/A,N/A,2026-05-17
1150513,113,8463,潤泰材,N/A,N/A,2026-05-17
1150513,113,8464,億豐,N/A,N/A,2026-05-17
1150513,113,8476,台境*,N/A,N/A,2026-05-17
1150513,113,8478,東哥遊艇,N/A,N/A,2026-05-17
1150513,113,8481,政伸,N/A,N/A,2026-05-17
1150513,113,8482,商億-KY,N/A,N/A,2026-05-17
1150513,113,8487,愛爾達-創,N/A,N/A,2026-05-17
1150513,113,8488,吉源-KY,N/A,N/A,2026-05-17
1150513,113,8499,鼎炫-KY,N/A,N/A,2026-05-17
1150513,113,8926,台汽電,N/A,N/A,2026-05-17
1150513,113,8996,高力,21.3090,0.00%,2026-05-17
1150513,113,9802,鈺齊-KY,N/A,N/A,2026-05-17
1150513,113,9902,台火,N/A,N/A,2026-05-17
1150513,113,9906,欣巴巴,N/A,N/A,2026-05-17
1150513,113,9907,統一實,N/A,N/A,2026-05-17
1150513,113,9908,大台北,N/A,N/A,2026-05-17
1150513,113,9910,豐泰,N/A,N/A,2026-05-17
1150513,113,9911,櫻花,0.0000,0.00%,2026-05-17
1150513,113,9912,偉聯,N/A,N/A,2026-05-17
1150513,113,9914,美利達,1429.7670,0.00%,2026-05-17
1150513,113,9917,中保科,N/A,N/A,2026-05-17
1150513,113,9919,康那香,0.0000,0.00%,2026-05-17
1150513,113,9921,巨大,N/A,N/A,2026-05-17
1150513,113,9924,福興,N/A,N/A,2026-05-17
1150513,113,9925,新保,N/A,N/A,2026-05-17
1150513,113,9927,泰銘,N/A,N/A,2026-05-17
1150513,113,9929,秋雨,N/A,N/A,2026-05-17
1150513,113,9930,中聯資源,N/A,N/A,2026-05-17
1150513,113,9933,中鼎,N/A,N/A,2026-05-17
1150513,113,9935,慶豐富,N/A,N/A,2026-05-17
1150513,113,9937,全國,N/A,N/A,2026-05-17
1150513,113,9938,百和,N/A,N/A,2026-05-17
1150513,113,9939,宏全,17050.8700,98.00%,2026-05-17
1150513,113,9940,信義,N/A,N/A,2026-05-17
1150513,113,9941,裕融,N/A,N/A,2026-05-17
1150513,113,9942,茂順,N/A,N/A,2026-05-17
1150513,113,9943,好樂迪,N/A,N/A,2026-05-17
1150513,113,9945,潤泰新,N/A,N/A,2026-05-17
1150513,113,9946,三發地產,N/A,N/A,2026-05-17
1150513,113,1101,台泥,N/A,N/A,2026-05-18
1150513,113,1102,亞泥,N/A,N/A,2026-05-18
1150513,113,1103,嘉泥,N/A,N/A,2026-05-18
1150513,113,1104,環泥,N/A,N/A,2026-05-18
1150513,113,1109,信大,N/A,N/A,2026-05-18
1150513,113,1110,東泥,N/A,N/A,2026-05-18
1150513,113,1201,味全,N/A,N/A,2026-05-18
1150513,113,1203,味王,3.7240,25.05%,2026-05-18
1150513,113,1210,大成,0.0000,0.00%,2026-05-18
1150513,113,1215,卜蜂,N/A,N/A,2026-05-18
1150513,113,1216,統一,95.4202,0.00%,2026-05-18
1150513,113,1219,福壽,N/A,N/A,2026-05-18
1150513,113,1220,台榮,N/A,N/A,2026-05-18
1150513,113,1227,佳格,N/A,N/A,2026-05-18
1150513,113,1229,聯華,0.0000,0.00%,2026-05-18
1150513,113,1231,聯華食,0.0000,0.00%,2026-05-18
1150513,113,1233,天仁,N/A,N/A,2026-05-18
1150513,113,1234,黑松,N/A,N/A,2026-05-18
1150513,113,1236,宏亞,N/A,N/A,2026-05-18
1150513,113,1303,南亞,N/A,N/A,2026-05-18
1150513,113,1304,台聚,N/A,N/A,2026-05-18
1150513,113,1305,華夏,N/A,N/A,2026-05-18
1150513,113,1308,亞聚,N/A,N/A,2026-05-18
1150513,113,1309,台達化,N/A,N/A,2026-05-18
1150513,113,1310,台苯,0.0000,0.00%,2026-05-18
1150513,113,1312,國喬,0.0000,0.00%,2026-05-18
1150513,113,1314,中石化,N/A,N/A,2026-05-18
1150513,113,1315,達新,N/A,N/A,2026-05-18
1150513,113,1319,東陽,N/A,N/A,2026-05-18
1150513,113,1321,大洋,N/A,N/A,2026-05-18
1150513,113,1323,永裕,N/A,N/A,2026-05-18
1150513,113,1326,台化,N/A,N/A,2026-05-18
1150513,113,1338,廣華-KY,N/A,N/A,2026-05-18
1150513,113,1339,昭輝,N/A,N/A,2026-05-18
1150513,113,1340,勝悅-KY,N/A,N/A,2026-05-18
1150513,113,1342,八貫,1356444.5100,N/A,2026-05-18
1150513,113,1413,宏洲,569.4600,100.00%,2026-05-18
1150513,113,1414,東和,N/A,N/A,2026-05-18
1150513,113,1417,嘉裕,N/A,N/A,2026-05-18
1150513,113,1418,東華,N/A,N/A,2026-05-18
1150513,113,1419,新紡,N/A,N/A,2026-05-18
1150513,113,1423,利華,N/A,N/A,2026-05-18
1150513,113,1432,大魯閣,N/A,N/A,2026-05-18
1150513,113,1435,中福,N/A,N/A,2026-05-18
1150513,113,1436,華友聯,N/A,N/A,2026-05-18
1150513,113,1439,雋揚,N/A,N/A,2026-05-18
1150513,113,1440,南紡,N/A,N/A,2026-05-18
1150513,113,1441,大東,N/A,N/A,2026-05-18
1150513,113,1442,名軒,N/A,N/A,2026-05-18
1150513,113,1443,立益物流,N/A,N/A,2026-05-18
1150513,113,1445,大宇,N/A,N/A,2026-05-18
1150513,113,1449,佳和,N/A,N/A,2026-05-18
1150513,113,1451,年興,N/A,N/A,2026-05-18
1150513,113,1454,台富,N/A,N/A,2026-05-18
1150513,113,1455,集盛,N/A,N/A,2026-05-18
1150513,113,1456,怡華,N/A,N/A,2026-05-18
1150513,113,1457,宜進,N/A,N/A,2026-05-18
1150513,113,1459,聯發,N/A,N/A,2026-05-18
1150513,113,1460,宏遠,N/A,N/A,2026-05-18
1150513,113,1465,偉全,N/A,N/A,2026-05-18
1150513,113,1466,聚隆,N/A,N/A,2026-05-18
1150513,113,1468,昶和,0.0000,N/A,2026-05-18
1150513,113,1470,大統新創,N/A,N/A,2026-05-18
1150513,113,1474,弘裕,N/A,N/A,2026-05-18
1150513,113,1475,業旺,N/A,N/A,2026-05-18
1150513,113,1504,東元,N/A,N/A,2026-05-18
1150513,113,1513,中興電,N/A,N/A,2026-05-18
1150513,113,1514,亞力,N/A,N/A,2026-05-18
1150513,113,1515,力山,N/A,N/A,2026-05-18
1150513,113,1516,川飛,N/A,N/A,2026-05-18
1150513,113,1519,華城,N/A,N/A,2026-05-18
1150513,113,1524,耿鼎,N/A,N/A,2026-05-18
1150513,113,1526,日馳,N/A,N/A,2026-05-18
1150513,113,1527,鑽全,N/A,N/A,2026-05-18
1150513,113,1530,亞崴,N/A,N/A,2026-05-18
1150513,113,1531,高林股,N/A,N/A,2026-05-18
1150513,113,1532,勤美,N/A,N/A,2026-05-18
1150513,113,1533,車王電,0.4800,0.00%,2026-05-18
1150513,113,1536,和大,N/A,N/A,2026-05-18
1150513,113,1538,正峰,N/A,N/A,2026-05-18
1150513,113,1540,喬福,N/A,N/A,2026-05-18
1150513,113,1558,伸興,N/A,N/A,2026-05-18
1150513,113,1568,倉佑,N/A,N/A,2026-05-18
1150513,113,1582,信錦,N/A,N/A,2026-05-18
1150513,113,1583,程泰,0.0000,0.00%,2026-05-18
1150513,113,1589,永冠-KY,N/A,N/A,2026-05-18
1150513,113,1597,直得,N/A,N/A,2026-05-18
1150513,113,1598,岱宇,N/A,N/A,2026-05-18
1150513,113,1603,華電,N/A,N/A,2026-05-18
1150513,113,1604,聲寶,N/A,N/A,2026-05-18
1150513,113,1608,華榮,N/A,N/A,2026-05-18
1150513,113,1609,大亞,0.0000,0.00%,2026-05-18
1150513,113,1611,中電,N/A,N/A,2026-05-18
1150513,113,1612,宏泰,N/A,N/A,2026-05-18
1150513,113,1614,三洋電,N/A,N/A,2026-05-18
1150513,113,1616,億泰,N/A,N/A,2026-05-18
1150513,113,1617,榮星,N/A,N/A,2026-05-18
1150513,113,1618,合機,N/A,N/A,2026-05-18
1150513,113,1626,艾美特-KY,N/A,N/A,2026-05-18
1150513,113,1702,南僑,N/A,N/A,2026-05-18
1150513,113,1707,葡萄王,N/A,N/A,2026-05-18
1150513,113,1708,東鹼,N/A,N/A,2026-05-18
1150513,113,1709,和益,N/A,N/A,2026-05-18
1150513,113,1710,東聯,N/A,N/A,2026-05-18
1150513,113,1711,永光,N/A,N/A,2026-05-18
1150513,113,1712,興農,N/A,N/A,2026-05-18
1150513,113,1713,國化,N/A,N/A,2026-05-18
1150513,113,1714,和桐,N/A,N/A,2026-05-18
1150513,113,1717,長興,N/A,N/A,2026-05-18
1150513,113,1718,中纖,N/A,N/A,2026-05-18
1150513,113,1720,生達,N/A,N/A,2026-05-18
1150513,113,1721,三晃,N/A,N/A,2026-05-18
1150513,113,1725,元禎,N/A,N/A,2026-05-18
1150513,113,1726,永記,N/A,N/A,2026-05-18
1150513,113,1727,中華化,N/A,N/A,2026-05-18
1150513,113,1730,花仙子,N/A,N/A,2026-05-18
1150513,113,1731,美吾華,N/A,N/A,2026-05-18
1150513,113,1732,毛寶,N/A,N/A,2026-05-18
1150513,113,1733,五鼎,N/A,N/A,2026-05-18
1150513,113,1735,日勝化,N/A,N/A,2026-05-18
1150513,113,1736,喬山,N/A,N/A,2026-05-18
1150513,113,1752,南光,N/A,N/A,2026-05-18
1150513,113,1760,寶齡富錦,N/A,N/A,2026-05-18
1150513,113,1762,中化生,N/A,N/A,2026-05-18
1150513,113,1776,展宇,N/A,N/A,2026-05-18
1150513,113,1783,和康生,N/A,N/A,2026-05-18
1150513,113,1786,科妍,N/A,N/A,2026-05-18
1150513,113,1789,神隆,N/A,N/A,2026-05-18
1150513,113,1795,美時,N/A,N/A,2026-05-18
1150513,113,1802,台玻,N/A,N/A,2026-05-18
1150513,113,1806,冠軍,N/A,N/A,2026-05-18
1150513,113,1808,潤隆,N/A,N/A,2026-05-18
1150513,113,1809,中釉,N/A,N/A,2026-05-18
1150513,113,1810,和成,N/A,N/A,2026-05-18
1150513,113,1903,士紙,N/A,N/A,2026-05-18
1150513,113,1904,正隆,N/A,N/A,2026-05-18
1150513,113,1905,華紙,N/A,N/A,2026-05-18
1150513,113,1907,永豐餘,N/A,N/A,2026-05-18
1150513,113,2006,東和鋼鐵,N/A,N/A,2026-05-18
1150513,113,2009,第一銅,N/A,N/A,2026-05-18
1150513,113,2010,春源,N/A,N/A,2026-05-18
1150513,113,2012,春雨,N/A,N/A,2026-05-18
1150513,113,2013,中鋼構,N/A,N/A,2026-05-18
1150513,113,2014,中鴻,N/A,N/A,2026-05-18
1150513,113,2015,豐興,N/A,N/A,2026-05-18
1150513,113,2017,官田鋼,N/A,N/A,2026-05-18
1150513,113,2020,美亞,N/A,N/A,2026-05-18
1150513,113,2023,燁輝,N/A,N/A,2026-05-18
1150513,113,2025,千興,N/A,N/A,2026-05-18
1150513,113,2027,大成鋼,N/A,N/A,2026-05-18
1150513,113,2029,盛餘,N/A,N/A,2026-05-18
1150513,113,2030,彰源,0.0000,N/A,2026-05-18
1150513,113,2031,新光鋼,0.0000,0.00%,2026-05-18
1150513,113,2033,佳大,0.0000,0.00%,2026-05-18
1150513,113,2034,允強,N/A,N/A,2026-05-18
1150513,113,2069,運錩,N/A,N/A,2026-05-18
1150513,113,2103,台橡,N/A,N/A,2026-05-18
1150513,113,2104,國際中橡,N/A,N/A,2026-05-18
1150513,113,2105,正新,N/A,N/A,2026-05-18
1150513,113,2107,厚生,N/A,N/A,2026-05-18
1150513,113,2108,南帝,N/A,N/A,2026-05-18
1150513,113,2114,鑫永銓,N/A,N/A,2026-05-18
1150513,113,2115,六暉-KY,N/A,N/A,2026-05-18
1150513,113,2201,裕隆,N/A,N/A,2026-05-18
1150513,113,2206,三陽工業,N/A,N/A,2026-05-18
1150513,113,2208,台船,N/A,N/A,2026-05-18
1150513,113,2211,長榮鋼,N/A,N/A,2026-05-18
1150513,113,2227,裕日車,N/A,N/A,2026-05-18
1150513,113,2228,劍麟,N/A,N/A,2026-05-18
1150513,113,2231,為升,N/A,N/A,2026-05-18
1150513,113,2233,宇隆,N/A,N/A,2026-05-18
1150513,113,2236,百達-KY,N/A,N/A,2026-05-18
1150513,113,2241,艾姆勒,104.8680,0.00%,2026-05-18
1150513,113,2243,宏旭-KY,N/A,N/A,2026-05-18
1150513,113,2247,汎德永業,N/A,N/A,2026-05-18
1150513,113,2254,巨鎧精密-創,N/A,N/A,2026-05-18
1150513,113,2258,鴻華先進-創,N/A,N/A,2026-05-18
1150513,113,2301,光寶科,N/A,N/A,2026-05-18
1150513,113,2302,麗正,1.5000,1.50%,2026-05-18
1150513,113,2303,聯電,55.9000,90.10%,2026-05-18
1150513,113,2305,全友,N/A,N/A,2026-05-18
1150513,113,2308,台達電,22577.3760,99.97%,2026-05-18
1150513,113,2312,金寶,1607.2500,7.10%,2026-05-18
1150513,113,2313,華通,0.0000,0.00%,2026-05-18
1150513,113,2314,台揚,71.5800,54.00%,2026-05-18
1150513,113,2316,楠梓電,N/A,N/A,2026-05-18
1150513,113,2317,鴻海,N/A,N/A,2026-05-18
1150513,113,2321,東訊,N/A,N/A,2026-05-18
1150513,113,2323,中環,N/A,N/A,2026-05-18
1150513,113,2324,仁寶,24224.6616,23.00%,2026-05-18
1150513,113,2327,國巨,N/A,N/A,2026-05-18
1150513,113,2328,廣宇,0.0000,0.00%,2026-05-18
1150513,113,2329,華泰,N/A,N/A,2026-05-18
1150513,113,2330,台積電,N/A,N/A,2026-05-18
1150513,113,2331,精英,0.0000,85.50%,2026-05-18
1150513,113,2332,友訊,0.6100,0.73%,2026-05-18
1150513,113,2337,旺宏,15.2755,100.00%,2026-05-18
1150513,113,2340,台亞,3.8975,100.00%,2026-05-18
1150513,113,2342,茂矽,0.0000,0.00%,2026-05-18
1150513,113,2344,華邦電,17051.0000,91.90%,2026-05-18
1150513,113,2345,智邦,49.2200,100.00%,2026-05-18
1150513,113,2347,聯強,0.0000,0.00%,2026-05-18
1150513,113,2348,海悅,N/A,N/A,2026-05-18
1150513,113,2349,錸德,60.1960,40.68%,2026-05-18
1150513,113,2351,順德,N/A,N/A,2026-05-18
1150513,113,2352,佳世達,0.0000,0.00%,2026-05-18
1150513,113,2353,宏碁,14707.0000,14.60%,2026-05-18
1150513,113,2354,鴻準,0.0000,0.00%,2026-05-18
1150513,113,2355,敬鵬,21997.7220,63.90%,2026-05-18
1150513,113,2356,英業達,N/A,N/A,2026-05-18
1150513,113,2357,華碩,12159.0000,95.00%,2026-05-18
1150513,113,2360,致茂,23.8300,9.02%,2026-05-18
1150513,113,2362,藍天,45.4000,100.00%,2026-05-18
1150513,113,2363,矽統,1.5600,0.00%,2026-05-18
1150513,113,2364,倫飛,44.2470,60.45%,2026-05-18
1150513,113,2365,昆盈,0.0000,55.00%,2026-05-18
1150513,113,2367,燿華,895.3700,100.00%,2026-05-18
1150513,113,2368,金像電,56488.9808,93.93%,2026-05-18
1150513,113,2369,菱生,N/A,N/A,2026-05-18
1150513,113,2371,大同,N/A,N/A,2026-05-18
1150513,113,2373,震旦行,354.3920,76.56%,2026-05-18
1150513,113,2374,佳能,0.9500,100.00%,2026-05-18
1150513,113,2375,凱美,0.0000,0.00%,2026-05-18
1150513,113,2376,技嘉,886.7000,5.15%,2026-05-18
1150513,113,2377,微星,N/A,N/A,2026-05-18
1150513,113,2379,瑞昱,9.3000,26.11%,2026-05-18
1150513,113,2380,虹光,5.2204,100.00%,2026-05-18
1150513,113,2382,廣達,N/A,N/A,2026-05-18
1150513,113,2383,台光電,23348.9600,77.21%,2026-05-18
1150513,113,2385,群光,184.3200,6.22%,2026-05-18
1150513,113,2387,精元,N/A,N/A,2026-05-18
1150513,113,2388,威盛,0.1000,100.00%,2026-05-18
1150513,113,2390,云辰,N/A,N/A,2026-05-18
1150513,113,2392,正崴,N/A,N/A,2026-05-18
1150513,113,2393,億光,815.3900,0.00%,2026-05-18
1150513,113,2395,研華,8006.0000,14.20%,2026-05-18
1150513,113,2397,友通,N/A,N/A,2026-05-18
1150513,113,2399,映泰,N/A,N/A,2026-05-18
1150513,113,2401,凌陽,0.3200,23.10%,2026-05-18
1150513,113,2402,毅嘉,N/A,N/A,2026-05-18
1150513,113,2405,輔信,N/A,N/A,2026-05-18
1150513,113,2406,國碩,0.0000,0.00%,2026-05-18
1150513,113,2408,南亞科,N/A,N/A,2026-05-18
1150513,113,2409,友達,N/A,N/A,2026-05-18
1150513,113,2412,中華電,12.8075,82.50%,2026-05-18
1150513,113,2414,精技,N/A,N/A,2026-05-18
1150513,113,2417,圓剛,N/A,N/A,2026-05-18
1150513,113,2419,仲琦,0.0000,0.00%,2026-05-18
1150513,113,2420,新巨,N/A,N/A,2026-05-18
1150513,113,2421,建準,80.0916,22.20%,2026-05-18
1150513,113,2423,固緯,N/A,N/A,2026-05-18
1150513,113,2424,隴華,N/A,N/A,2026-05-18
1150513,113,2426,鼎元,0.0000,0.00%,2026-05-18
1150513,113,2428,興勤,N/A,N/A,2026-05-18
1150513,113,2429,銘旺科,N/A,N/A,2026-05-18
1150513,113,2431,聯昌,N/A,N/A,2026-05-18
1150513,113,2432,倚天酷碁-創,N/A,N/A,2026-05-18
1150513,113,2433,互盛電,86.6400,86.00%,2026-05-18
1150513,113,2436,偉詮電,N/A,N/A,2026-05-18
1150513,113,2438,翔耀,N/A,N/A,2026-05-18
1150513,113,2439,美律,N/A,N/A,2026-05-18
1150513,113,2440,太空梭,N/A,N/A,2026-05-18
1150513,113,2441,超豐,N/A,N/A,2026-05-18
1150513,113,2444,兆勁,N/A,N/A,2026-05-18
1150513,113,2449,京元電子,0.0000,0.00%,2026-05-18
1150513,113,2450,神腦,0.0000,0.00%,2026-05-18
1150513,113,2451,創見,9.0020,100.00%,2026-05-18
1150513,113,2453,凌群,0.0000,0.00%,2026-05-18
1150513,113,2454,聯發科,N/A,N/A,2026-05-18
1150513,113,2455,全新,4.4919,100.00%,2026-05-18
1150513,113,2457,飛宏,1046.0600,69.46%,2026-05-18
1150513,113,2458,義隆,5.6200,18.33%,2026-05-18
1150513,113,2462,良得電,N/A,N/A,2026-05-18
1150513,113,2464,盟立,N/A,N/A,2026-05-18
1150513,113,2466,冠西電,42.5300,0.00%,2026-05-18
1150513,113,2468,華經,N/A,N/A,2026-05-18
1150513,113,2472,立隆電,N/A,N/A,2026-05-18
1150513,113,2474,可成,33777.0000,100.00%,2026-05-18
1150513,113,2476,鉅祥,0.0000,0.00%,2026-05-18
1150513,113,2478,大毅,37.4508,N/A,2026-05-18
1150513,113,2480,敦陽科,N/A,N/A,2026-05-18
1150513,113,2481,強茂,192.9800,98.77%,2026-05-18
1150513,113,2482,連宇,N/A,N/A,2026-05-18
1150513,113,2483,百容,N/A,N/A,2026-05-18
1150513,113,2484,希華,N/A,N/A,2026-05-18
1150513,113,2485,兆赫,N/A,N/A,2026-05-18
1150513,113,2486,一詮,N/A,N/A,2026-05-18
1150513,113,2489,瑞軒,3091.0230,100.00%,2026-05-18
1150513,113,2491,吉祥全,N/A,N/A,2026-05-18
1150513,113,2492,華新科,0.0000,0.00%,2026-05-18
1150513,113,2493,揚博,N/A,N/A,2026-05-18
1150513,113,2495,普安,0.5730,16.57%,2026-05-18
1150513,113,2497,怡利電,N/A,N/A,2026-05-18
1150513,113,2498,宏達電,2.9179,77.21%,2026-05-18
1150513,113,2501,國建,N/A,N/A,2026-05-18
1150513,113,2505,國揚,N/A,N/A,2026-05-18
1150513,113,2506,太設,N/A,N/A,2026-05-18
1150513,113,2509,全坤建,N/A,N/A,2026-05-18
1150513,113,2511,太子,N/A,N/A,2026-05-18
1150513,113,2514,龍邦,N/A,N/A,2026-05-18
1150513,113,2520,冠德,N/A,N/A,2026-05-18
1150513,113,2524,京城,N/A,N/A,2026-05-18
