Date,Code,Name,ClosePrice,DividendYield,DividendYear,PEratio,PBratio,FiscalYearQuarter,date
20260515,2433,互盛電,45.10,5.99,114,14.79,2.12,2026Q1,2026-05-18
20260515,2434,統懋,30.40,,113,,2.41,2026Q1,2026-05-18
20260515,2436,偉詮電,69.80,2.87,114,20.71,3.17,2026Q1,2026-05-18
20260515,2438,翔耀,20.65,,113,,3.33,2026Q1,2026-05-18
20260515,2439,美律,83.70,4.78,114,17.01,1.25,2026Q1,2026-05-18
20260515,2440,太空梭,17.55,,113,,1.22,2026Q1,2026-05-18
20260515,2441,超豐,106.50,2.82,114,22.81,2.40,2026Q1,2026-05-18
20260515,2442,新美齊,18.25,14.79,114,3.48,0.79,2026Q1,2026-05-18
20260515,2444,兆勁,12.95,,113,,1.76,2026Q1,2026-05-18
20260515,2449,京元電子,299.50,0.50,114,40.64,6.73,2026Q1,2026-05-18
20260515,2450,神腦,29.35,5.28,114,19.18,1.24,2026Q1,2026-05-18
20260515,2451,創見,336.00,3.51,114,10.87,5.52,2026Q1,2026-05-18
20260515,2453,凌群,54.20,5.17,114,17.26,2.66,2026Q1,2026-05-18
20260515,2454,聯發科,3260.00,1.64,114,51.95,13.33,2026Q1,2026-05-18
20260515,2455,全新,358.50,0.74,114,113.09,18.08,2026Q1,2026-05-18
20260515,2457,飛宏,23.85,,113,,1.13,2026Q1,2026-05-18
20260515,2458,義隆,142.50,4.96,114,15.69,4.22,2026Q1,2026-05-18
20260515,2459,敦吉,65.80,6.38,114,12.58,1.25,2026Q1,2026-05-18
20260515,2460,建通,32.00,,113,,3.42,2026Q1,2026-05-18
20260515,2461,光群雷,15.50,6.52,113,,0.87,2026Q1,2026-05-18
20260515,2462,良得電,20.10,1.00,114,287.14,0.91,2026Q1,2026-05-18
20260515,2464,盟立,126.50,0.40,114,,5.20,2026Q1,2026-05-18
20260515,2465,麗臺,77.30,,113,58.56,6.03,2026Q1,2026-05-18
20260515,2466,冠西電,46.55,,113,62.91,3.97,2026Q1,2026-05-18
20260515,2467,志聖,587.00,0.94,114,78.06,11.01,2026Q1,2026-05-18
20260515,2468,華經,32.30,3.10,114,25.23,1.74,2026Q1,2026-05-18
20260515,2471,資通,49.60,6.67,114,12.95,2.42,2026Q1,2026-05-18
20260515,2472,立隆電,217.00,1.61,114,25.09,3.72,2026Q1,2026-05-18
20260515,2474,可成,185.00,5.49,114,17.72,0.73,2026Q1,2026-05-18
20260515,2476,鉅祥,115.00,2.61,114,26.32,2.70,2026Q1,2026-05-18
20260515,2477,美隆電,20.90,6.70,114,12.90,0.81,2026Q1,2026-05-18
20260515,2478,大毅,83.50,2.18,113,22.51,1.64,2026Q1,2026-05-18
20260515,2480,敦陽科,148.50,5.25,114,17.70,5.29,2026Q1,2026-05-18
20260515,2481,強茂,117.50,1.53,114,37.30,3.10,2026Q1,2026-05-18
20260515,2482,連宇,16.20,0.62,114,,1.18,2026Q1,2026-05-18
20260515,2483,百容,24.05,1.25,114,26.14,1.00,2026Q1,2026-05-18
20260515,2484,希華,37.30,1.88,114,50.41,1.45,2026Q1,2026-05-18
20260515,2485,兆赫,68.30,,113,1707.50,4.11,2026Q1,2026-05-18
20260515,2486,一詮,249.00,0.20,114,488.24,11.05,2026Q1,2026-05-18
20260515,2488,漢平,51.30,5.85,114,11.06,1.41,2026Q1,2026-05-18
20260515,2489,瑞軒,40.35,2.97,114,37.02,1.90,2026Q1,2026-05-18
20260515,2491,吉祥全,19.80,,113,5.76,1.62,2026Q1,2026-05-18
20260515,2492,華新科,206.00,1.17,113,39.46,1.87,2026Q1,2026-05-18
20260515,2493,揚博,136.50,2.93,114,32.27,5.96,2026Q1,2026-05-18
20260515,2495,普安,35.15,2.28,114,31.11,2.06,2026Q1,2026-05-18
20260515,2496,卓越,64.80,7.72,114,10.13,1.44,2026Q1,2026-05-18
20260515,2497,怡利電,57.60,3.47,114,25.49,2.44,2026Q1,2026-05-18
20260515,2498,宏達電,45.30,,113,21.88,1.40,2026Q1,2026-05-18
20260515,2501,國建,22.10,5.43,114,5.71,0.81,2026Q1,2026-05-18
20260515,2504,國產,34.15,7.61,114,10.38,1.43,2026Q1,2026-05-18
20260515,2505,國揚,17.65,5.67,114,8.87,0.63,2026Q1,2026-05-18
20260515,2506,太設,8.60,2.33,114,,0.40,2026Q1,2026-05-18
20260515,2509,全坤建,12.65,,113,,0.73,2026Q1,2026-05-18
20260515,2511,太子,7.60,3.95,114,21.71,0.47,2026Q1,2026-05-18
20260515,2514,龍邦,13.10,,113,7.44,0.37,2026Q1,2026-05-18
20260515,2515,中工,12.25,4.08,114,25.52,0.86,2026Q1,2026-05-18
20260515,2516,新建,12.75,,113,10.81,1.36,2026Q1,2026-05-18
20260515,2520,冠德,30.90,5.18,114,12.82,0.76,2026Q1,2026-05-18
20260515,2524,京城,33.20,,113,58.25,0.57,2026Q1,2026-05-18
20260515,2527,宏璟,33.30,4.50,114,6.57,0.41,2026Q1,2026-05-18
20260515,2528,皇普,22.40,13.39,114,9.37,1.36,2026Q1,2026-05-18
20260515,2530,華建,21.00,8.81,114,10.71,1.76,2026Q1,2026-05-18
20260515,2534,宏盛,17.75,8.45,114,17.23,0.56,2026Q1,2026-05-18
20260515,2535,達欣工,75.10,6.13,114,9.00,1.97,2026Q1,2026-05-18
20260515,2536,宏普,20.05,2.49,113,6.06,0.53,2026Q1,2026-05-18
20260515,2537,聯上發,9.66,,113,30.19,0.64,2026Q1,2026-05-18
20260515,2538,基泰,9.41,7.44,113,26.14,0.73,2026Q1,2026-05-18
20260515,2539,櫻花建,38.10,7.35,114,13.46,2.43,2026Q1,2026-05-18
20260515,2540,愛山林,58.20,6.87,113,97.00,3.35,2026Q1,2026-05-18
20260515,2542,興富發,43.75,9.14,114,13.46,1.67,2026Q1,2026-05-18
20260515,2543,皇昌,37.45,13.35,113,15.10,1.97,2026Q1,2026-05-18
20260515,2545,皇翔,37.65,7.44,114,25.44,0.96,2026Q1,2026-05-18
20260515,2546,根基,84.20,7.13,114,8.85,1.77,2026Q1,2026-05-18
20260515,2547,日勝生,9.95,8.04,114,71.07,0.72,2026Q1,2026-05-18
20260515,2548,華固,126.50,6.72,114,9.87,1.96,2026Q1,2026-05-18
20260515,2597,潤弘,162.50,5.95,114,14.30,5.42,2026Q1,2026-05-18
20260515,2601,益航,4.75,,113,,0.52,2026Q1,2026-05-18
20260515,2603,長榮,200.50,7.98,114,8.76,0.75,2026Q1,2026-05-18
20260515,2605,新興,29.30,3.41,114,14.02,0.97,2026Q1,2026-05-18
20260515,2606,裕民,62.80,4.46,114,12.05,1.31,2026Q1,2026-05-18
20260515,2607,榮運,46.45,5.81,114,9.82,0.79,2026Q1,2026-05-18
20260515,2608,嘉里大榮,29.25,5.64,114,14.55,1.07,2026Q1,2026-05-18
20260515,2609,陽明,48.05,4.16,114,15.60,0.51,2026Q1,2026-05-18
20260515,2610,華航,18.50,4.43,114,7.23,1.10,2026Q1,2026-05-18
20260515,2611,志信,12.70,4.09,114,9.69,0.90,2026Q1,2026-05-18
20260515,2612,中航,54.90,4.01,114,10.00,0.80,2026Q1,2026-05-18
20260515,2613,中櫃,21.45,4.66,114,19.68,0.93,2026Q1,2026-05-18
20260515,2614,東森,18.35,6.54,114,9.00,1.40,2026Q1,2026-05-18
20260515,2615,萬海,74.20,4.04,114,6.85,0.73,2026Q1,2026-05-18
20260515,2616,山隆,13.45,2.23,114,,0.71,2026Q1,2026-05-18
20260515,2617,台航,28.65,5.24,114,8.66,0.65,2026Q1,2026-05-18
20260515,2618,長榮航,34.65,5.77,114,6.57,1.38,2026Q1,2026-05-18
20260515,2630,亞航,43.35,2.08,114,46.12,2.69,2026Q1,2026-05-18
20260515,2633,台灣高鐵,25.70,4.47,114,21.24,1.93,2026Q1,2026-05-18
20260515,2634,漢翔,46.45,1.68,114,58.06,2.41,2026Q1,2026-05-18
20260515,2636,台驊控股,65.30,7.66,114,9.56,0.95,2026Q1,2026-05-18
20260515,2637,慧洋-KY,72.80,4.81,114,10.24,1.08,2026Q1,2026-05-18
20260515,2642,宅配通,20.55,2.43,114,,1.09,2026Q1,2026-05-18
20260515,2645,長榮航太,150.50,3.32,114,22.98,4.45,2026Q1,2026-05-18
20260515,2646,星宇航空,20.10,,113,223.33,1.90,2026Q1,2026-05-18
20260515,2701,萬企,10.30,2.72,114,18.07,0.55,2026Q1,2026-05-18
20260515,2702,華園,13.05,,113,,0.62,2026Q1,2026-05-18
20260515,2704,國賓,41.60,1.20,114,23.24,0.58,2026Q1,2026-05-18
20260515,2705,六福,15.25,,113,17.13,0.58,2026Q1,2026-05-18
20260515,2706,第一店,12.05,2.90,114,17.99,0.59,2026Q1,2026-05-18
20260515,2707,晶華,172.00,6.25,114,12.29,6.19,2026Q1,2026-05-18
20260515,2712,遠雄來,15.65,,113,,1.62,2026Q1,2026-05-18
20260515,2722,夏都,23.05,0.65,113,,1.38,2026Q1,2026-05-18
20260515,2723,美食-KY,64.20,4.67,113,,1.11,2026Q1,2026-05-18
20260515,2727,王品,236.50,6.82,114,14.21,5.11,2026Q1,2026-05-18
20260515,2731,雄獅,159.00,8.05,114,9.30,2.78,2026Q1,2026-05-18
20260515,2739,寒舍,34.60,7.46,114,11.42,2.11,2026Q1,2026-05-18
20260515,2748,雲品,39.50,4.43,114,18.99,1.42,2026Q1,2026-05-18
20260515,2753,八方雲集,177.00,6.78,114,13.14,3.32,2026Q1,2026-05-18
20260515,2762,世界健身-KY,82.00,7.26,114,15.47,3.36,2026Q1,2026-05-18
20260515,2801,彰銀,20.25,4.94,113,12.66,1.05,2026Q1,2026-05-18
20260515,2812,台中銀,18.75,5.65,114,12.10,1.21,2026Q1,2026-05-18
20260515,2816,旺旺保,30.30,4.95,114,6.50,0.84,2025Q4,2026-05-18
20260515,2820,華票,16.70,5.39,114,10.99,0.80,2026Q1,2026-05-18
20260515,2832,台產,52.80,6.63,114,10.15,1.09,2026Q1,2026-05-18
20260515,2834,臺企銀,15.90,6.29,114,12.14,1.04,2026Q1,2026-05-18
20260515,2836,高雄銀,11.80,3.81,114,15.95,0.82,2026Q1,2026-05-18
20260515,2838,聯邦銀,20.10,5.27,114,14.26,1.09,2026Q1,2026-05-18
20260515,2845,遠東銀,12.05,5.23,114,13.69,0.82,2026Q1,2026-05-18
20260515,2849,安泰銀,13.20,2.88,113,15.35,0.71,2026Q1,2026-05-18
20260515,2850,新產,132.50,5.49,114,9.46,1.92,2026Q1,2026-05-18
20260515,2851,中再保,32.65,6.74,114,6.30,1.11,2026Q1,2026-05-18
20260515,2852,第一保,26.45,6.28,114,8.59,0.85,2026Q1,2026-05-18
20260515,2855,統一證,40.80,5.17,114,9.13,1.57,2026Q1,2026-05-18
20260515,2867,三商壽,7.72,,113,38.60,1.13,2025Q4,2026-05-18
20260515,2880,華南金,32.40,4.48,114,17.05,1.91,2025Q4,2026-05-18
20260515,2881,富邦金,96.10,4.42,113,12.40,1.53,2025Q4,2026-05-18
20260515,2882,國泰金,77.90,4.49,114,11.79,1.36,2025Q4,2026-05-18
20260515,2883,凱基金,21.85,4.58,114,13.49,1.24,2025Q4,2026-05-18
20260515,2884,玉山金,31.95,4.38,114,14.52,1.82,2026Q1,2026-05-18
20260515,2885,元大金,54.80,4.01,114,20.00,2.15,2025Q4,2026-05-18
20260515,2886,兆豐金,39.40,4.44,114,16.69,1.49,2025Q4,2026-05-18
20260515,2887,台新新光金,23.80,4.62,114,16.76,1.29,2025Q4,2026-05-18
20260515,2889,國票金,14.55,4.05,114,23.10,1.15,2025Q4,2026-05-18
20260515,2890,永豐金,30.20,4.30,114,16.50,1.71,2025Q4,2026-05-18
20260515,2891,中信金,54.80,4.56,114,13.70,2.13,2025Q4,2026-05-18
20260515,2892,第一金,29.30,4.10,113,15.67,1.44,2025Q4,2026-05-18
20260515,2897,王道銀行,10.00,5.20,114,14.71,0.68,2026Q1,2026-05-18
20260515,2901,欣欣,22.90,1.62,114,55.85,1.88,2026Q1,2026-05-18
20260515,2903,遠百,22.25,5.62,114,13.73,1.00,2026Q1,2026-05-18
20260515,2904,匯僑,14.85,4.71,114,25.60,0.94,2026Q1,2026-05-18
20260515,2905,三商,13.05,2.30,114,20.71,0.47,2026Q1,2026-05-18
20260515,2906,高林,12.60,4.76,114,28.00,0.79,2026Q1,2026-05-18
20260515,2908,特力,20.80,2.64,114,52.00,1.54,2026Q1,2026-05-18
20260515,2910,統領,21.60,4.81,114,17.70,1.44,2026Q1,2026-05-18
20260515,2911,麗嬰房,5.53,,113,1.44,0.40,2026Q1,2026-05-18
20260515,2912,統一超,227.50,3.96,114,20.74,5.09,2026Q1,2026-05-18
20260515,2913,農林,10.90,,113,,0.70,2026Q1,2026-05-18
20260515,2915,潤泰全,43.20,4.40,114,5.06,0.40,2026Q1,2026-05-18
20260515,2923,鼎固-KY,21.65,0.55,114,,0.82,2026Q1,2026-05-18
20260515,2929,淘帝-KY,5.39,,113,,0.21,2026Q1,2026-05-18
20260515,2939,永邑-KY,23.70,,113,,1.96,2026Q1,2026-05-18
20260515,2945,三商家購,40.50,3.70,114,18.00,1.42,2026Q1,2026-05-18
20260515,3002,歐格,16.40,2.01,114,49.70,1.31,2026Q1,2026-05-18
20260515,3003,健和興,58.60,1.71,114,58.02,1.42,2026Q1,2026-05-18
20260515,3004,豐達科,121.00,2.11,114,22.66,2.14,2026Q1,2026-05-18
20260515,3005,神基,99.50,6.82,114,12.21,2.65,2026Q1,2026-05-18
20260515,3006,晶豪科,251.00,0.40,114,29.85,5.47,2026Q1,2026-05-18
20260515,3008,大立光,3445.00,2.32,114,21.50,2.44,2026Q1,2026-05-18
20260515,3010,華立,128.50,4.12,114,13.70,1.41,2026Q1,2026-05-18
20260515,3011,今皓,12.35,,113,,1.19,2026Q1,2026-05-18
20260515,3013,晟銘電,103.00,0.78,114,22.59,3.84,2026Q1,2026-05-18
20260515,3014,聯陽,136.00,6.25,114,14.70,3.64,2026Q1,2026-05-18
20260515,3015,全漢,49.45,4.45,114,24.36,0.78,2026Q1,2026-05-18
20260515,3016,嘉晶,111.00,0.45,114,270.73,6.54,2026Q1,2026-05-18
20260515,3017,奇鋐,2455.00,0.86,114,40.34,21.34,2026Q1,2026-05-18
20260515,3018,隆銘綠能,9.96,,113,,1.47,2026Q1,2026-05-18
20260515,3019,亞光,144.50,3.18,114,21.06,2.83,2026Q1,2026-05-18
20260515,3021,鴻名,17.00,3.53,114,29.31,1.03,2026Q1,2026-05-18
20260515,3022,威強電,67.30,5.20,114,19.07,1.03,2026Q1,2026-05-18
20260515,3023,信邦,281.00,3.56,114,22.00,3.85,2026Q1,2026-05-18
20260515,3024,憶聲,16.85,1.31,114,187.22,1.54,2026Q1,2026-05-18
20260515,3025,星通,60.30,5.31,114,15.08,3.72,2026Q1,2026-05-18
20260515,3026,禾伸堂,327.00,1.77,114,42.14,5.60,2026Q1,2026-05-18
20260515,3027,盛達,17.50,,113,,1.05,2026Q1,2026-05-18
20260515,3028,增你強,78.70,3.81,114,15.40,2.93,2026Q1,2026-05-18
20260515,3029,零壹,95.90,5.74,114,14.10,3.16,2026Q1,2026-05-18
20260515,3030,德律,395.00,1.77,114,34.20,8.92,2026Q1,2026-05-18
20260515,3031,佰鴻,28.95,3.45,114,25.85,1.76,2026Q1,2026-05-18
20260515,3032,偉訓,80.40,3.40,113,,3.24,2026Q1,2026-05-18
20260515,3033,威健,47.90,4.34,114,18.21,2.17,2026Q1,2026-05-18
20260515,3034,聯詠,466.50,4.93,114,19.12,3.95,2026Q1,2026-05-18
20260515,3035,智原,190.00,0.95,114,101.06,3.63,2026Q1,2026-05-18
20260515,3036,文曄,270.00,2.89,114,19.15,3.03,2026Q1,2026-05-18
20260515,3037,欣興,821.00,0.24,114,120.74,11.50,2026Q1,2026-05-18
20260515,3038,全台,22.50,5.33,114,23.94,1.39,2026Q1,2026-05-18
20260515,3040,遠見,39.20,8.93,114,,1.74,2026Q1,2026-05-18
20260515,3041,揚智,23.15,,113,,2.31,2025Q4,2026-05-18
20260515,3042,晶技,144.00,3.33,114,27.48,3.24,2026Q1,2026-05-18
20260515,3043,科風,19.60,,113,,1.05,2026Q1,2026-05-18
20260515,3044,健鼎,477.50,2.66,114,23.20,4.30,2026Q1,2026-05-18
20260515,3045,台灣大,114.50,4.19,114,23.23,3.81,2026Q1,2026-05-18
20260515,3046,建碁,50.60,5.93,114,12.34,2.57,2026Q1,2026-05-18
20260515,3047,訊舟,14.20,2.11,113,,1.28,2026Q1,2026-05-18
20260515,3048,益登,56.10,1.78,114,20.18,2.59,2026Q1,2026-05-18
20260515,3049,精金,12.20,,113,,1.39,2026Q1,2026-05-18
20260515,3050,鈺德,11.85,2.11,114,,0.77,2026Q1,2026-05-18
20260515,3051,力特,25.55,1.96,114,24.81,1.65,2026Q1,2026-05-18
20260515,3052,夆典,10.55,5.69,114,11.11,0.61,2026Q1,2026-05-18
20260515,3054,立萬利,66.60,1.20,114,19.65,4.00,2026Q1,2026-05-18
20260515,3055,蔚華科,103.00,0.97,113,,7.15,2026Q1,2026-05-18
20260515,3056,富華新,13.25,4.60,114,,0.75,2026Q1,2026-05-18
20260515,3057,喬鼎,18.40,,113,,1.91,2026Q1,2026-05-18
20260515,3058,立德,8.05,,113,,1.04,2026Q1,2026-05-18
20260515,3059,華晶科,42.20,2.37,114,34.31,1.30,2026Q1,2026-05-18
20260515,3060,銘異,26.85,0.74,114,,1.35,2026Q1,2026-05-18
20260515,3062,建漢,27.45,,113,,2.18,2026Q1,2026-05-18
20260515,3090,日電貿,142.00,3.38,114,29.58,2.32,2026Q1,2026-05-18
20260515,3092,鴻碩,29.15,,113,,2.30,2026Q1,2026-05-18
20260515,3094,聯傑,32.65,0.77,114,125.58,2.68,2026Q1,2026-05-18
20260515,3130,一零四,222.50,6.61,114,14.75,4.05,2026Q1,2026-05-18
20260515,3135,凌航,216.00,2.18,114,15.29,5.95,2026Q1,2026-05-18
20260515,3138,耀登,148.50,1.12,114,96.43,3.11,2026Q1,2026-05-18
20260515,3149,正達,57.40,,113,,5.24,2026Q1,2026-05-18
20260515,3150,鈺寶-創,18.30,2.73,114,,1.39,2026Q1,2026-05-18
20260515,3164,景岳,17.05,4.69,114,32.79,1.14,2026Q1,2026-05-18
20260515,3167,大量,735.00,0.54,114,71.64,18.18,2026Q1,2026-05-18
20260515,3168,眾福科,44.30,6.77,114,16.53,2.07,2026Q1,2026-05-18
20260515,3189,景碩,486.00,0.36,114,136.90,5.93,2026Q1,2026-05-18
20260515,3209,全科,68.00,3.68,114,18.94,3.05,2026Q1,2026-05-18
20260515,3229,晟鈦,36.35,,113,727.00,3.68,2026Q1,2026-05-18
20260515,3231,緯創,135.50,4.06,114,13.59,2.27,2026Q1,2026-05-18
20260515,3257,虹冠電,53.50,5.23,114,18.01,2.71,2026Q1,2026-05-18
20260515,3266,昇陽,12.60,3.97,114,19.69,0.69,2026Q1,2026-05-18
20260515,3296,勝德,20.90,,113,160.77,1.60,2026Q1,2026-05-18
20260515,3305,昇貿,138.50,1.66,114,39.01,3.21,2026Q1,2026-05-18
20260515,3308,聯德,19.70,,113,164.17,1.05,2026Q1,2026-05-18
20260515,3311,閎暉,31.00,1.94,114,20.00,0.83,2026Q1,2026-05-18
20260515,3312,弘憶股,47.15,2.76,114,28.23,2.09,2026Q1,2026-05-18
20260515,3321,同泰,15.45,,113,,1.98,2026Q1,2026-05-18
20260515,3338,泰碩,73.00,1.78,114,50.00,3.11,2026Q1,2026-05-18
20260515,3346,麗清,15.60,0.71,114,,0.53,2026Q1,2026-05-18
20260515,3356,奇偶,60.90,5.75,114,6.01,1.83,2026Q1,2026-05-18
20260515,3376,新日興,192.50,3.12,113,283.09,2.17,2026Q1,2026-05-18
20260515,3380,明泰,31.00,1.61,114,,1.85,2026Q1,2026-05-18
20260515,3406,玉晶光,588.00,2.89,114,17.82,2.54,2026Q1,2026-05-18
20260515,3413,京鼎,325.50,3.37,114,17.29,2.27,2026Q1,2026-05-18
20260515,3416,融程電,163.00,3.13,114,22.33,4.04,2026Q1,2026-05-18
20260515,3419,譁裕,13.95,,113,,1.79,2026Q1,2026-05-18
20260515,3432,台端,19.05,,113,,2.68,2026Q1,2026-05-18
20260515,3437,榮創,23.85,,113,,1.59,2026Q1,2026-05-18
20260515,3443,創意,4845.00,0.41,114,145.76,44.52,2026Q1,2026-05-18
20260515,3447,展達,36.25,3.03,114,25.35,2.29,2026Q1,2026-05-18
20260515,3450,聯鈞,395.50,0.25,114,117.71,11.05,2026Q1,2026-05-18
20260515,3481,群創,36.10,2.77,114,328.18,1.27,2026Q1,2026-05-18
20260515,3494,誠研,7.56,,113,,1.30,2026Q1,2026-05-18
20260515,3501,維熹,39.95,5.01,114,22.32,0.68,2026Q1,2026-05-18
20260515,3504,揚明光,77.30,,113,,3.12,2026Q1,2026-05-18
20260515,3515,華擎,225.00,4.89,114,14.20,2.47,2026Q1,2026-05-18
20260515,3518,柏騰,33.00,,113,15.07,1.99,2026Q1,2026-05-18
20260515,3528,安馳,86.60,1.59,114,27.94,2.76,2026Q1,2026-05-18
20260515,3530,晶相光,66.60,1.20,114,32.81,2.07,2026Q1,2026-05-18
20260515,3532,台勝科,221.50,0.45,114,280.38,3.54,2026Q1,2026-05-18
20260515,3533,嘉澤,2330.00,1.50,114,32.74,6.24,2026Q1,2026-05-18
20260515,3535,晶彩科,122.50,0.41,113,306.25,8.69,2026Q1,2026-05-18
20260515,3543,州巧,36.45,1.65,114,,1.28,2026Q1,2026-05-18
20260515,3545,敦泰,55.50,1.44,114,,1.38,2026Q1,2026-05-18
20260515,3550,聯穎,21.00,,113,,1.35,2026Q1,2026-05-18
20260515,3557,嘉威,27.00,1.11,114,,0.89,2026Q1,2026-05-18
20260515,3563,牧德,875.00,1.60,114,55.87,10.74,2026Q1,2026-05-18
20260515,3576,聯合再生,17.00,,113,40.48,2.11,2026Q1,2026-05-18
20260515,3583,辛耘,888.00,0.68,114,60.20,9.34,2026Q1,2026-05-18
20260515,3588,通嘉,60.00,0.83,114,100.00,2.07,2026Q1,2026-05-18
20260515,3591,艾笛森,23.85,3.10,113,,1.18,2026Q1,2026-05-18
20260515,3592,瑞鼎,248.50,5.88,114,15.53,1.75,2026Q1,2026-05-18
20260515,3593,力銘,17.50,,113,,4.23,2026Q1,2026-05-18
20260515,3596,智易,183.50,4.90,114,14.51,2.57,2026Q1,2026-05-18
20260515,3605,宏致,77.10,2.18,114,22.28,1.59,2026Q1,2026-05-18
20260515,3607,谷崧,14.10,5.67,114,36.15,1.01,2026Q1,2026-05-18
20260515,3617,碩天,190.00,5.26,114,13.46,1.96,2026Q1,2026-05-18
20260515,3622,洋華,53.30,6.00,114,9.13,1.11,2026Q1,2026-05-18
20260515,3645,達邁,106.00,1.13,114,55.79,4.27,2026Q1,2026-05-18
20260515,3652,精聯,29.75,4.03,114,21.25,1.19,2026Q1,2026-05-18
20260515,3653,健策,3465.00,0.63,114,95.85,24.00,2026Q1,2026-05-18
20260515,3661,世芯-KY,4605.00,0.75,114,67.49,8.70,2026Q1,2026-05-18
20260515,3665,貿聯-KY,2095.00,0.72,114,42.28,8.76,2026Q1,2026-05-18
20260515,3669,圓展,37.75,2.65,114,20.74,1.09,2026Q1,2026-05-18
20260515,3673,TPK-KY,64.70,2.78,114,23.87,0.67,2025Q4,2026-05-18
20260515,3679,新至陞,118.00,7.63,114,13.90,1.58,2026Q1,2026-05-18
20260515,3686,達能,17.65,,113,,2.02,2026Q1,2026-05-18
20260515,3694,海華,59.00,3.90,114,13.98,2.34,2026Q1,2026-05-18
20260515,3701,大眾控,55.60,0.36,114,,2.70,2026Q1,2026-05-18
20260515,3702,大聯大,110.00,2.91,113,13.43,2.05,2026Q1,2026-05-18
20260515,3703,欣陸,20.10,5.22,114,9.66,0.61,2026Q1,2026-05-18
20260515,3704,合勤控,38.20,1.05,114,33.22,1.32,2026Q1,2026-05-18
20260515,3705,永信,56.10,5.35,114,18.89,1.96,2026Q1,2026-05-18
20260515,3706,神達,79.90,5.01,114,15.25,1.60,2026Q1,2026-05-18
20260515,3708,上緯投控,113.50,5.29,114,2.78,0.60,2026Q1,2026-05-18
20260515,3711,日月光投控,547.00,1.21,114,50.79,6.85,2026Q1,2026-05-18
20260515,3712,永崴投控,16.20,18.52,113,,1.34,2026Q1,2026-05-18
20260515,3714,富采,67.20,1.34,113,,1.19,2026Q1,2026-05-18
20260515,3715,定穎投控,175.00,0.62,114,180.41,4.61,2026Q1,2026-05-18
20260515,3716,中化控股,33.70,2.97,114,13.01,0.63,2026Q1,2026-05-18
20260515,3717,聯嘉投控,22.15,0.90,114,276.88,1.37,2026Q1,2026-05-18
20260515,4104,佳醫,68.10,6.31,114,15.73,1.33,2026Q1,2026-05-18
20260515,4106,雃博,22.90,4.37,114,16.01,0.93,2026Q1,2026-05-18
20260515,4108,懷特,11.70,,113,,1.27,2026Q1,2026-05-18
20260515,4119,旭富,40.40,1.86,114,50.50,0.89,2026Q1,2026-05-18
20260515,4133,亞諾法,20.80,0.53,114,693.33,0.99,2026Q1,2026-05-18
20260515,4137,麗豐-KY,104.00,9.62,114,13.23,1.54,2026Q1,2026-05-18
20260515,4142,國光生,17.20,,113,,1.52,2026Q1,2026-05-18
20260515,4148,全宇生技-KY,35.00,2.86,114,16.20,0.86,2026Q1,2026-05-18
20260515,4155,訊映,14.30,2.10,114,18.33,0.82,2026Q1,2026-05-18
20260515,4164,承業醫,28.05,3.92,114,26.97,0.74,2026Q1,2026-05-18
20260515,4169,泰宗,148.50,0.24,114,,8.00,2026Q1,2026-05-18
20260515,4178,永笙-KY,19.00,,114,,2.18,2026Q1,2026-05-18
20260515,4190,佐登-KY,24.55,2.04,114,,0.91,2026Q1,2026-05-18
20260515,4195,基米-創,18.65,,114,,2.86,2026Q1,2026-05-18
20260515,4306,炎洲,13.30,5.26,114,35.00,0.69,2026Q1,2026-05-18
20260515,4414,如興,9.35,1.18,114,,0.61,2026Q1,2026-05-18
20260515,4426,利勤,7.91,,113,,0.75,2026Q1,2026-05-18
20260515,4438,廣越,57.20,4.02,114,14.48,0.75,2026Q1,2026-05-18
20260515,4439,冠星-KY,96.00,4.17,114,11.59,1.03,2026Q1,2026-05-18
20260515,4440,宜新實業,18.65,5.36,114,10.91,0.98,2026Q1,2026-05-18
20260515,4441,振大環球,206.00,5.24,114,14.45,2.13,2026Q1,2026-05-18
20260515,4526,東台,37.05,2.70,114,35.63,1.96,2026Q1,2026-05-18
20260515,4532,瑞智,23.00,6.52,114,12.57,1.09,2026Q1,2026-05-18
20260515,4536,拓凱,154.50,5.18,114,11.51,1.53,2026Q1,2026-05-18
20260515,4540,全球傳動,70.90,,113,,2.38,2026Q1,2026-05-18
20260515,4545,銘鈺,29.00,0.45,114,,1.15,2026Q1,2026-05-18
20260515,4551,智伸科,151.00,2.78,114,22.64,1.94,2026Q1,2026-05-18
20260515,4552,力達-KY,19.80,3.03,114,12.86,0.36,2026Q1,2026-05-18
20260515,4555,氣立,41.80,1.20,114,181.74,1.01,2026Q1,2026-05-18
20260515,4557,永新-KY,49.90,4.01,114,,0.92,2026Q1,2026-05-18
20260515,4560,強信-KY,34.15,4.39,114,11.94,1.10,2026Q1,2026-05-18
20260515,4562,穎漢,39.05,,113,,3.72,2026Q1,2026-05-18
20260515,4564,元翎,16.40,,113,,0.94,2026Q1,2026-05-18
20260515,4566,時碩工業,62.70,1.08,114,68.15,1.39,2026Q1,2026-05-18
20260515,4569,六方科-KY,194.00,1.68,114,40.00,2.16,2026Q1,2026-05-18
20260515,4571,鈞興-KY,211.00,2.51,114,23.42,3.25,2026Q1,2026-05-18
20260515,4572,駐龍,144.00,3.47,114,54.34,3.09,2026Q1,2026-05-18
